ID,RA,DEC,FREQ,SN,SigmaSN,SigmaSp,P,PE1,PE2,PSim,PSimE1,PSimE2,PPesimistic,PPesimisticE1,PPesimisticE2,PSimPesimistic,PSimPesimisticE1,PSimPesimisticE2
Survey_EL.5742,10:00:54.639,+02:34:22.694,343.739,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5743,10:00:54.009,+02:34:40.136,342.7,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5744,10:00:54.114,+02:34:26.388,342.905,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5745,10:00:54.091,+02:34:24.678,344.229,3.0,2,0,0.45,0.28,0.34,0.00,0.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00
Survey_EL.5746,10:00:54.132,+02:34:43.556,343.453,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5747,10:00:54.885,+02:34:32.133,343.008,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5748,10:00:54.319,+02:34:26.935,344.264,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5749,10:00:55.063,+02:34:37.810,342.415,3.0,0,1,0.97,0.55,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5750,10:00:53.708,+02:34:36.169,342.403,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5751,10:00:54.730,+02:34:31.039,343.693,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5752,10:00:54.159,+02:34:34.869,344.732,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5753,10:00:54.826,+02:34:28.713,344.458,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5754,10:00:54.228,+02:34:36.579,344.058,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5755,10:00:54.310,+02:34:35.690,344.172,3.0,0,1,0.97,0.55,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5756,10:00:54.018,+02:34:37.263,344.458,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5757,10:00:54.588,+02:34:47.592,341.73,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5758,10:00:54.976,+02:34:41.846,343.67,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5759,10:00:54.301,+02:34:35.758,343.191,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5760,10:00:54.383,+02:34:47.181,343.042,3.0,2,0,0.45,0.28,0.34,0.00,0.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00
Survey_EL.5761,10:00:54.392,+02:34:25.772,341.73,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5762,10:00:54.109,+02:34:42.325,344.104,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5763,10:00:54.424,+02:34:44.514,342.209,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5764,10:00:54.721,+02:34:34.732,342.552,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5765,10:00:54.808,+02:34:30.081,342.369,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5766,10:00:55.045,+02:34:39.042,342.46,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5767,10:00:54.091,+02:34:31.996,344.287,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5768,10:00:54.620,+02:34:37.674,342.7,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5769,10:00:54.789,+02:34:37.537,342.483,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5770,10:00:54.858,+02:34:44.035,343.488,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5771,10:00:55.164,+02:34:26.730,342.46,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5772,10:00:54.744,+02:34:39.794,342.072,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5773,10:00:55.145,+02:34:41.709,343.727,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5774,10:00:54.406,+02:34:40.341,343.442,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5775,10:00:54.296,+02:34:31.518,343.819,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5776,10:00:55.214,+02:34:39.794,342.403,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5777,10:00:53.963,+02:34:39.452,344.549,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5778,10:00:54.264,+02:34:33.433,344.424,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5779,10:00:53.981,+02:34:27.072,341.912,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5780,10:00:54.808,+02:34:35.006,344.366,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5781,10:00:54.976,+02:34:44.856,341.581,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5782,10:00:53.963,+02:34:28.234,344.618,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5783,10:00:54.506,+02:34:33.022,344.287,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5784,10:00:54.465,+02:34:41.025,343.316,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5785,10:00:55.314,+02:34:35.758,343.51,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5786,10:00:54.246,+02:34:46.771,342.015,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5787,10:00:54.086,+02:34:43.693,344.8,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5788,10:00:54.607,+02:34:41.299,343.419,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5789,10:00:54.538,+02:34:38.221,344.275,3.0,1,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5790,10:00:54.570,+02:34:25.704,343.248,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5791,10:00:54.803,+02:34:26.798,342.289,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5792,10:00:54.945,+02:34:38.221,343.179,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5793,10:00:54.913,+02:34:37.126,343.1,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5794,10:00:54.680,+02:34:36.511,342.826,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5795,10:00:54.073,+02:34:34.390,341.707,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5796,10:00:55.054,+02:34:31.654,344.583,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5797,10:00:54.817,+02:34:43.830,341.821,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5798,10:00:54.397,+02:34:26.046,343.191,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5799,10:00:54.607,+02:34:30.834,344.492,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5800,10:00:53.890,+02:34:34.664,344.264,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5801,10:00:54.990,+02:34:24.472,342.643,3.0,1,0,0.45,0.28,0.34,0.00,0.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00
Survey_EL.5802,10:00:54.602,+02:34:28.850,344.412,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5803,10:00:54.488,+02:34:37.332,342.278,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5804,10:00:54.347,+02:34:23.994,342.072,3.0,1,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5805,10:00:54.940,+02:34:33.912,342.791,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5806,10:00:54.223,+02:34:30.902,342.049,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5807,10:00:54.433,+02:34:34.801,342.403,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5808,10:00:54.684,+02:34:34.459,343.088,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5809,10:00:54.757,+02:34:22.899,341.479,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5810,10:00:54.894,+02:34:26.935,344.675,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5811,10:00:55.077,+02:34:34.048,341.319,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5812,10:00:54.529,+02:34:28.029,341.513,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5813,10:00:54.109,+02:34:26.388,342.552,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5814,10:00:55.278,+02:34:31.586,344.207,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5815,10:00:53.954,+02:34:26.935,343.67,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5816,10:00:54.027,+02:34:26.524,343.191,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5817,10:00:53.890,+02:34:40.683,342.004,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5818,10:00:54.232,+02:34:41.641,342.243,3.0,4,0,0.69,0.43,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5819,10:00:54.698,+02:34:45.745,342.7,3.0,2,0,0.45,0.28,0.34,0.00,0.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00
Survey_EL.5820,10:00:54.410,+02:34:44.650,344.8,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5821,10:00:54.917,+02:34:35.416,344.777,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5822,10:00:55.027,+02:34:29.602,342.118,3.0,3,0,0.69,0.44,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5823,10:00:54.625,+02:34:37.537,342.997,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5824,10:00:54.310,+02:34:33.159,342.004,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5825,10:00:53.904,+02:34:32.612,343.579,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5826,10:00:54.228,+02:34:37.332,342.586,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5827,10:00:55.351,+02:34:34.254,341.376,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5828,10:00:54.570,+02:34:27.140,341.764,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5829,10:00:54.552,+02:34:26.046,342.449,3.0,3,0,0.69,0.44,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5830,10:00:54.214,+02:34:33.843,343.739,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5831,10:00:53.968,+02:34:30.970,343.613,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5832,10:00:54.479,+02:34:47.250,343.727,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5833,10:00:54.064,+02:34:32.680,342.917,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5834,10:00:54.712,+02:34:34.185,343.944,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5835,10:00:54.922,+02:34:36.100,344.789,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5836,10:00:54.584,+02:34:23.652,344.755,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5837,10:00:54.442,+02:34:41.983,344.686,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5838,10:00:55.291,+02:34:39.589,343.579,3.0,3,0,0.69,0.44,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5839,10:00:54.164,+02:34:43.282,344.309,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5840,10:00:54.410,+02:34:27.003,342.449,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5841,10:00:54.479,+02:34:28.576,344.093,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5842,10:00:54.337,+02:34:46.224,342.095,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5843,10:00:54.324,+02:34:38.836,341.833,3.0,2,0,0.45,0.28,0.34,0.00,0.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00
Survey_EL.5844,10:00:54.365,+02:34:38.426,342.803,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5845,10:00:54.821,+02:34:45.745,344.195,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5846,10:00:53.849,+02:34:39.589,343.522,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5847,10:00:54.725,+02:34:34.459,344.229,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5848,10:00:54.899,+02:34:39.247,344.298,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5849,10:00:54.205,+02:34:26.319,344.766,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5850,10:00:54.744,+02:34:32.475,343.91,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5851,10:00:55.259,+02:34:40.752,342.985,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5852,10:00:54.817,+02:34:31.860,344.207,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5853,10:00:55.059,+02:34:44.240,342.632,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5854,10:00:54.301,+02:34:36.716,344.366,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5855,10:00:53.794,+02:34:40.068,342.746,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5856,10:00:54.511,+02:34:40.957,341.479,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5857,10:00:54.041,+02:34:24.746,342.597,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5858,10:00:54.867,+02:34:26.593,344.606,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5859,10:00:55.364,+02:34:35.416,343.716,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5860,10:00:54.328,+02:34:41.778,344.093,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5861,10:00:54.383,+02:34:25.909,343.83,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5862,10:00:54.456,+02:34:29.534,343.533,3.0,2,0,0.45,0.28,0.34,0.00,0.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00
Survey_EL.5863,10:00:54.433,+02:34:29.739,343.465,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5864,10:00:54.127,+02:34:38.631,344.195,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5865,10:00:54.109,+02:34:41.709,342.826,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5866,10:00:54.237,+02:34:30.218,343.533,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5867,10:00:54.986,+02:34:30.765,342.369,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5868,10:00:53.858,+02:34:33.364,343.396,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5869,10:00:55.109,+02:34:29.671,341.992,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5870,10:00:54.666,+02:34:45.403,342.563,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5871,10:00:55.123,+02:34:29.397,341.867,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5872,10:00:55.205,+02:34:29.466,343.956,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5873,10:00:54.442,+02:34:24.336,344.287,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5874,10:00:54.141,+02:34:35.485,341.41,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5875,10:00:54.296,+02:34:38.426,342.278,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5876,10:00:55.150,+02:34:32.065,342.358,3.0,2,0,0.45,0.28,0.34,0.00,0.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00
Survey_EL.5877,10:00:54.976,+02:34:29.739,344.058,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5878,10:00:55.351,+02:34:37.263,341.73,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5879,10:00:55.214,+02:34:37.674,341.764,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5880,10:00:54.356,+02:34:38.836,342.392,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5881,10:00:54.429,+02:34:22.831,343.431,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5882,10:00:54.671,+02:34:27.892,342.723,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5883,10:00:53.963,+02:34:41.367,343.841,3.0,2,0,0.45,0.28,0.34,0.00,0.00,0.00,1.00,0.88,0.00,0.00,0.00,0.00
Survey_EL.5884,10:00:55.342,+02:34:34.048,343.202,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5885,10:00:54.976,+02:34:36.374,344.618,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5886,10:00:54.630,+02:34:35.485,343.111,3.0,4,0,0.69,0.43,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5887,10:00:54.420,+02:34:41.572,344.732,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5888,10:00:54.538,+02:34:29.124,344.355,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5889,10:00:54.173,+02:34:27.345,342.095,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5890,10:00:54.767,+02:34:26.182,342.517,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5891,10:00:54.219,+02:34:42.325,344.298,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5892,10:00:54.178,+02:34:33.980,342.266,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5893,10:00:54.725,+02:34:25.020,343.659,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5894,10:00:54.232,+02:34:29.260,342.46,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5895,10:00:55.287,+02:34:39.042,341.924,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5896,10:00:54.835,+02:34:31.654,342.495,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5897,10:00:54.210,+02:34:25.020,342.243,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5898,10:00:54.502,+02:34:29.260,343.259,3.0,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.5899,10:00:55.027,+02:34:44.787,344.743,3.0,4,0,0.69,0.43,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5900,10:00:55.296,+02:34:29.739,343.088,3.0,0,0,1.00,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
