#ID RA DEC FREQ SN SigmaSN SigmaSp P PE1 PE2 PSim PSimE1 PSimE2 PPesimistic PPesimisticE1 PPesimisticE2 PSimPesimistic PSimPesimisticE1 PSimPesimisticE2
Survey_EL.2586 10:00:54.611 +02:34:41.846 341.581 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2587 10:00:54.867 +02:34:28.371 341.661 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2588 10:00:53.995 +02:34:26.319 342.951 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2589 10:00:54.260 +02:34:33.364 343.339 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2590 10:00:54.109 +02:34:36.100 343.031 3.4 2 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.2591 10:00:54.497 +02:34:36.853 344.515 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2592 10:00:54.972 +02:34:33.501 342.084 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2593 10:00:55.237 +02:34:30.492 344.583 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2594 10:00:54.529 +02:34:44.377 344.355 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2595 10:00:55.050 +02:34:41.914 342.848 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2596 10:00:54.771 +02:34:29.260 341.33 3.4 1 0 0.31 0.19 0.24 0.00 0.00 0.00 0.97 0.58 0.03 0.00 0.00 0.00
Survey_EL.2597 10:00:54.575 +02:34:32.680 344.355 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2598 10:00:53.785 +02:34:33.912 343.408 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2599 10:00:54.584 +02:34:34.801 342.449 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2600 10:00:54.940 +02:34:31.381 344.321 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2601 10:00:54.150 +02:34:27.687 343.75 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2602 10:00:54.036 +02:34:42.051 341.581 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2603 10:00:55.250 +02:34:39.589 343.362 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2604 10:00:54.926 +02:34:43.419 343.773 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2605 10:00:54.566 +02:34:36.442 344.184 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2606 10:00:55.168 +02:34:39.247 343.83 3.4 2 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.2607 10:00:54.351 +02:34:35.211 342.666 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2608 10:00:54.840 +02:34:27.687 343.145 3.4 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2609 10:00:54.260 +02:34:36.374 343.225 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2610 10:00:54.721 +02:34:31.449 342.814 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2611 10:00:55.086 +02:34:34.048 344.606 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2612 10:00:54.246 +02:34:39.110 343.864 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2613 10:00:55.063 +02:34:28.098 344.058 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2614 10:00:54.379 +02:34:39.178 341.707 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2615 10:00:54.082 +02:34:28.440 343.819 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2616 10:00:54.789 +02:34:30.834 341.399 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2617 10:00:55.150 +02:34:36.853 342.837 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2618 10:00:54.976 +02:34:25.362 343.625 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2619 10:00:53.991 +02:34:26.456 341.536 3.4 1 0 0.31 0.19 0.24 0.00 0.00 0.00 0.97 0.58 0.03 0.00 0.00 0.00
Survey_EL.2620 10:00:53.959 +02:34:39.999 342.506 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2621 10:00:54.954 +02:34:35.485 342.62 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2622 10:00:54.365 +02:34:33.228 342.266 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2623 10:00:54.045 +02:34:26.319 343.065 3.4 3 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.2624 10:00:55.059 +02:34:26.524 344.606 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2625 10:00:55.223 +02:34:35.006 342.723 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2626 10:00:55.177 +02:34:31.586 342.517 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2627 10:00:54.004 +02:34:35.280 344.298 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2628 10:00:53.776 +02:34:32.954 342.072 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2629 10:00:54.967 +02:34:34.459 344.344 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2630 10:00:54.392 +02:34:23.994 344.618 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2631 10:00:54.520 +02:34:34.322 343.373 3.4 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2632 10:00:55.264 +02:34:30.218 342.62 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2633 10:00:54.885 +02:34:26.935 344.184 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2634 10:00:54.762 +02:34:43.830 342.072 3.4 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2635 10:00:55.036 +02:34:36.648 343.202 3.4 2 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.2636 10:00:54.976 +02:34:35.964 341.684 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2637 10:00:55.264 +02:34:37.400 343.408 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2638 10:00:55.305 +02:34:32.065 344.697 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2639 10:00:54.146 +02:34:45.540 343.99 3.4 1 0 0.31 0.19 0.24 0.00 0.00 0.00 0.97 0.58 0.03 0.00 0.00 0.00
Survey_EL.2640 10:00:54.488 +02:34:39.178 344.138 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2641 10:00:54.698 +02:34:25.772 342.506 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2642 10:00:54.835 +02:34:34.869 343.476 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2643 10:00:55.059 +02:34:28.918 344.515 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2644 10:00:54.789 +02:34:26.046 342.335 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2645 10:00:54.579 +02:34:34.322 341.935 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2646 10:00:54.324 +02:34:46.839 343.168 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2647 10:00:55.264 +02:34:30.492 342.061 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2648 10:00:55.050 +02:34:26.661 341.604 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2649 10:00:54.369 +02:34:41.094 341.627 3.4 2 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.2650 10:00:55.031 +02:34:35.758 344.8 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2651 10:00:54.593 +02:34:28.782 344.309 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2652 10:00:54.506 +02:34:23.925 344.629 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2653 10:00:54.908 +02:34:35.553 344.469 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2654 10:00:54.757 +02:34:37.810 343.294 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2655 10:00:54.789 +02:34:23.788 341.524 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2656 10:00:53.744 +02:34:38.016 344.424 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2657 10:00:54.945 +02:34:28.918 341.924 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2658 10:00:54.173 +02:34:31.791 343.602 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2659 10:00:54.753 +02:34:30.423 344.675 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2660 10:00:54.415 +02:34:44.856 343.613 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2661 10:00:54.036 +02:34:32.680 342.677 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2662 10:00:54.100 +02:34:43.488 343.02 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2663 10:00:55.177 +02:34:29.671 343.328 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2664 10:00:54.214 +02:34:40.068 342.323 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2665 10:00:53.803 +02:34:37.810 342.038 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2666 10:00:54.082 +02:34:41.983 343.956 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2667 10:00:54.050 +02:34:39.589 342.038 3.4 2 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.2668 10:00:53.959 +02:34:27.140 343.716 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2669 10:00:55.374 +02:34:35.485 341.718 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2670 10:00:54.922 +02:34:37.263 342.483 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2671 10:00:54.762 +02:34:47.181 343.179 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2672 10:00:54.305 +02:34:38.289 341.696 3.4 1 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2673 10:00:54.657 +02:34:24.404 342.335 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2674 10:00:54.100 +02:34:31.449 344.435 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2675 10:00:54.803 +02:34:31.449 344.389 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2676 10:00:54.881 +02:34:33.912 341.41 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2677 10:00:53.968 +02:34:34.596 343.944 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2678 10:00:54.570 +02:34:27.345 344.766 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2679 10:00:54.356 +02:34:42.530 342.985 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2680 10:00:54.844 +02:34:36.921 341.376 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2681 10:00:55.086 +02:34:31.449 343.602 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2682 10:00:54.543 +02:34:42.188 342.848 3.4 4 0 0.42 0.23 0.31 0.00 0.00 0.00 1.00 0.72 0.00 0.00 0.00 0.00
Survey_EL.2683 10:00:54.826 +02:34:43.077 342.689 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2684 10:00:53.954 +02:34:34.801 342.848 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2685 10:00:54.036 +02:34:39.178 343.91 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2686 10:00:54.703 +02:34:23.720 343.545 3.4 1 0 0.81 0.53 0.19 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2687 10:00:53.949 +02:34:27.482 342.495 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2688 10:00:53.954 +02:34:42.804 341.833 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2689 10:00:54.388 +02:34:34.185 342.917 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2690 10:00:53.767 +02:34:29.534 342.415 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2691 10:00:54.972 +02:34:29.739 343.579 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2692 10:00:54.566 +02:34:37.742 342.449 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2693 10:00:54.420 +02:34:34.117 343.944 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2694 10:00:55.214 +02:34:40.410 344.104 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2695 10:00:55.250 +02:34:39.042 342.232 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2696 10:00:54.689 +02:34:27.072 341.741 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2697 10:00:54.283 +02:34:26.114 342.586 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2698 10:00:55.104 +02:34:35.964 343.898 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2699 10:00:54.826 +02:34:39.726 344.093 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2700 10:00:54.347 +02:34:40.683 342.837 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2701 10:00:53.963 +02:34:28.713 342.883 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2702 10:00:54.698 +02:34:40.068 344.298 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2703 10:00:55.223 +02:34:31.176 344.492 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2704 10:00:54.958 +02:34:43.966 341.353 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2705 10:00:55.004 +02:34:39.862 342.483 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2706 10:00:55.100 +02:34:35.280 343.967 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2707 10:00:55.346 +02:34:36.990 343.305 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2708 10:00:54.999 +02:34:26.046 342.38 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2709 10:00:54.945 +02:34:26.182 342.746 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2710 10:00:54.794 +02:34:27.619 342.278 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2711 10:00:54.794 +02:34:45.403 342.346 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2712 10:00:53.881 +02:34:37.195 344.755 3.4 1 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.2713 10:00:54.315 +02:34:43.077 344.515 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2714 10:00:54.689 +02:34:32.270 344.035 3.4 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2715 10:00:55.223 +02:34:41.504 344.229 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2716 10:00:53.831 +02:34:35.211 342.323 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2717 10:00:53.963 +02:34:26.388 341.764 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2718 10:00:54.557 +02:34:43.488 342.186 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2719 10:00:54.949 +02:34:46.155 344.355 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2720 10:00:54.447 +02:34:28.371 342.255 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2721 10:00:54.630 +02:34:28.508 344.344 3.4 4 0 0.42 0.23 0.31 0.00 0.00 0.00 1.00 0.72 0.00 0.00 0.00 0.00
Survey_EL.2722 10:00:54.365 +02:34:36.306 343.453 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2723 10:00:53.840 +02:34:42.530 342.38 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2724 10:00:53.835 +02:34:30.628 344.115 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2725 10:00:55.269 +02:34:33.912 344.184 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2726 10:00:54.798 +02:34:40.546 344.229 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2727 10:00:54.972 +02:34:38.289 341.342 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2728 10:00:54.214 +02:34:42.530 342.198 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2729 10:00:54.392 +02:34:31.039 341.467 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2730 10:00:54.757 +02:34:41.641 341.513 3.4 2 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.2731 10:00:54.757 +02:34:23.720 341.627 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2732 10:00:54.767 +02:34:38.358 342.86 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2733 10:00:55.328 +02:34:31.176 343.83 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2734 10:00:55.150 +02:34:30.423 342.175 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2735 10:00:55.100 +02:34:35.895 343.111 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2736 10:00:54.648 +02:34:24.472 343.168 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2737 10:00:54.497 +02:34:27.003 343.282 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2738 10:00:54.620 +02:34:47.660 343.191 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2739 10:00:54.027 +02:34:31.449 342.312 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2740 10:00:54.693 +02:34:37.195 344.07 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2741 10:00:55.196 +02:34:30.902 343.579 3.4 0 0 0.74 0.48 0.26 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.2742 10:00:54.570 +02:34:25.840 341.33 3.4 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2743 10:00:54.625 +02:34:39.384 341.855 3.4 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.2744 10:00:54.182 +02:34:29.602 344.229 3.4 1 0 1.00 0.49 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
